id,text,rate
1.38719E+18,@LindaFrum Of the 2.3M how many were actually from Trudeaus 400M overall vaccine â€œreservationsâ€?  How many were from President Biden who showed mercy for our disgraced procurement? How many were pirated from Covax? How many were from Modi taking pity so we received doses about to expire?,Neutral
1.38719E+18,"1st ðŸŒŠ of headline speakers announced for EmTech 2021, incld Moderna cofounder Kenneth Chien. Itâ€™s virtual this year, but back in for 2022 &amp; 2023 in person in Belfast. 

Well done to @thomas_d_gray &amp; team for bringing MIT Technology Reviewâ€™s flagship Euro conf to #NorthernIreland https://t.co/AAN0WQ6VcP",Neutral
1.38719E+18,This is what the covid 19 vaccine will do to you. https://t.co/nOMAMWI0n2,Neutral
1.38719E+18,@eldsjal @Spotify excited to hear your interest in @Arsenal but curious how youâ€™d run the club when you have someone like Joe Rogan telling people not to get a Covid vaccine on your platform now. Not encouraging from a ethical standpoint #KroenkeOut #Ek?,Negative
1.38719E+18,"By the time children begin kindergarten they have had a couple dozen vaccines. At age one they might get immunized for up to a dozen pathogens in one visit due to combination vaccines.  

You can handle getting two doses of #COVAX",Neutral
1.38719E+18,@brttfdrw @jacquesleger17 @cochraf @maxfawcett COVAX is a CO-OP.,Positive
1.38719E+18,"Today was an insane day, but somewhere in there, I spoke to @TheTakeaway about the surge in Michigan vs the rest of the country, the growing proportion of infections in young people, and the impact of the J&amp;J pause on vaccine hesitancy 

https://t.co/4x7QmdzWu6",Neutral
1.38719E+18,"According to this article, non-vacciners are young Conservatives.

I'm 62. Glad to be called a young Conservative. ðŸ¤£

https://t.co/5Rdkd8dJhq",Negative
1.38719E+18,I got my first dose of the Covid-19 vaccine today. #vaccine #VaccinePassport https://t.co/XrU3W2Upl3,Neutral
1.38719E+18,I hear the second moderna dose is the tough one https://t.co/vM6F7Ws2RM,Negative
1.38719E+18,Lol the covid vaccine doesn't do anything but give people a false sense of security,Negative
1.38719E+18,"Expats are getting a COVID vaccine in China. But will Australia accept Sinovac and Sinopharm?
https://t.co/Pcfb0cnoL8",Neutral
1.38719E+18,@CDCgov what happens if you don't or just refuse to get the covid-19 vaccine,Neutral
1.38719E+18,"This past Friday on The Joe Rogan Experience, host Joe Rogan further contributed to the vaccine hesitancy cause by discouraging healthy young people from getting the COVID vaccine.  #JoeRogan 
https://t.co/WttpW2yi0J",Negative
1.38719E+18,"@waltmac @cbsaustin  re: 2nd shot: another reason--
many of us were told by APH/ @austintexasgov : "" don't call us, we'll call you"" ( or told 2x) ..... now crickets.... 
So we're scrambling now, after 4 wks +, for that 2nd round Moderna. 
thanks for covering issue...",Neutral
1.38719E+18,@cheryllynneaton I wore my dress sneakers when I got my Covid vaccine.,Irrelevant
1.38719E+18,@troutslayer67 Two weeks post #2 moderna. I am delighted!!! Hope it all goes well for you.,Positive
1.38719E+18,Getting the Johnson and Johnson vaccine on Friday. Please Phizer and Moderna people hold off on bullying me until at least a week has passed. Thanks.,Neutral
1.38719E+18,"@POTUS @KamalaHarris, the world is calling on you to suspend the #patents and share the science, so that more countries can produce the life-saving @Pfizer @JNJNews &amp; @moderna_tx #COVID19 #vaccines. Everyone deserves a fair shot! #PeoplesVaccine https://t.co/1uZBtHd162",Positive
1.38719E+18,@ctv_marke Lucky to have gotten a good one. I do not want astrazeneca my only choice it seems for now,Positive
1.38719E+18,I have some mild side effects from my Moderna shot....feeling fluish with a mild fever and headache. Definitely not a big deal.,Positive
1.38719E+18,@FestiGal77 I went on multiple sites and finally went to my local Shoppers. They told me to come tomorrow between 9 and 4. I got the AstraZeneca vaccine as a walk-in.,Neutral
1.38719E+18,Your name is BUREAU OXFORD.,Irrelevant
1.38719E+18,"""Vaccinated People Get a Mask Break"" Read it at: https://t.co/v5mR3XHj32",Neutral
1.38719E+18,@CountyExecBello @RochesterChambr We said it this weekend. â€œLibation for vaccination!â€ Free drink w/ dinner on the day you get your #COVID19Vaccine @NSilverRCB @MonroeHealth @13WHAM @RocRedWings @GeneseeBrewery @heads_three @Rohrbachs @DandC @whec_jmobilia https://t.co/KFgImnpUOt https://t.co/7cTGTeggCd,Positive
1.38719E+18,"This worryingly makes sense (worryingly I had the AZ on Friday) @MattHancock @vaughangething 
We have alternatives available, the risk isnâ€™t validated when the Covid numbers are so low in the UK but you still push for people like myself to have this vaccine. https://t.co/OMN24fXKnZ",Negative
1.38719E+18,@SecondGentleman Not wanting to die of #coronavirus was my motivation to get my double dose of Moderna. NYC lost way too many people from the virus. I feel lucky to have made it this far.,Positive
1.38719E+18,The Verge: Spotify is okay with Joe Rogan telling 21-year-olds not to get vaccinated. https://t.co/VSMEBs0vmj via @ashleyrcarman,Irrelevant
1.38719E+18,"Officials are urging Philadelphians to stop by the Pennsylvania Convention Center as 4,000 COVID vaccine doses are set to expire on Thursday.â€‹  https://t.co/kG1Fwc5t8J",Neutral
1.38719E+18,@FrayedBlueJeans Both of my grade school aged daughters have covid. I do not. I was vaccinated on Jan. 22. I got the moderna series and had no side effects other than fatigue after the 2nd dose. I'm happier than a pig in shit to have gotten it because I know if I do get ill I probably won't die.,Positive
1.38719E+18,@Ehmee @GatesNotes Gates who says no to poor countries to obtain IP for Covid vaccine. That Gates?,Neutral
1.38719E+18,@thepseudoJLevin @Bob_Wachter @Craig_A_Spencer @drlucymcbride @inthebubblepod Moderna is working on a booster - that will be made available for high risk persons.,Positive
1.38719E+18,Really disappointed @Spotify - have already considered switching to @AppleMusic and your allowing trash like this makes that decision easier. https://t.co/OCYe33VUHF,Irrelevant
1.38719E+18,Children as young as 6 months old now in COVID-19 vaccine trials https://t.co/9GpKZrR30C,Neutral
1.38719E+18,Itâ€™s Not Vaccine Hesitancy. Itâ€™s COVID-19 Denialism. - The Atlantic https://t.co/6kwRcCkKnp,Negative
1.38719E+18,"Honest question: Has there been any quantitative evidence that vaccines have reduced COVID deaths? 

West Virginia Governor Is Paying People to Get the Vaccine https://t.co/eyajmSOd84",Neutral
1.38719E+18,"@Garbo824 @jjim_smith ðŸ˜‚ I knowwwwwww. Bought a mask before covid was even a thing here. Told us everything was gonna close we all thought he was just nuts lol Then did his 180 and was over the virus, and it was a hoax and became an anti vaxxer. Now he got the vaccine to have sex hahahahaha",Neutral
1.38719E+18,"@SecondGentleman I mastered &lt; and &gt; in elementary school.  VM &lt; CM where VM is deaths from vaccine and CM is deaths from Covid. People that canâ€™t grasp this after 200 million US citizens have been vaccinated with no serious side effects are just idiotically obtuse,",Positive
1.38719E+18,"@GayestFesh @scrowder Unfortunately, COVID is not a disease that can be wiped out like others. COVID can cross infect species, meaning that even if COVID disappeared magically, it would still be reintroduced by animals. COVID is like the flu, it will be seasonal, some will get vaccine, some will not",Neutral
1.38719E+18,@Rayslawncarellc Also the idea that we should not trust the vaccine because we donâ€™t know the long term impact but you KNOW that there are no long term health impacts of Covid is also ridiculous. You have no idea what Covid may do to your body long term,Negative
1.38719E+18,@HatTartan @PeterMcCormack Crazy answer. Covid vaccine = superpower for the recipient and the entire community.,Positive
1.38719E+18,Tomorrow i will become a moderna mami,Positive
1.38719E+18,@GovMikeDeWine @fox8news Why are we not including the amount of folks who have already naturally acquired covid.. who experience severe and unpleasant immune responses to the vaccine.. in the same light as vaccinated folks? Most donâ€™t want the vaccine. The protection is better than the shot.,Negative
1.38719E+18,boost. Iâ€™m just curious. I got Moderna,Neutral
1.38719E+18,finally scheduled my covid vaccine for tomorrow ðŸ¥³,Positive
1.38719E+18,Miami private school won't employ teachers who get the Covid-19 vaccine https://t.co/QIhKOtZJHr via @nbcnews,Negative
1.38719E+18,First dose completed. #Moderna,Neutral
1.38719E+18,"""You shouldnâ€™t be worried if you donâ€™t have any of these side effects because the aim of any vaccine is to provide long-lasting immunity and this is achieved solely by activating another branch of immunity: adaptive immunity"" https://t.co/FCNua3iuLV",Positive
1.38719E+18,"Infographics from BBC that puts vaccine side-effects in perspective. 
Please reassure our elders &amp; ensure they proceed with their vaccinations. 
The COVID vaccines will protect us individually &amp; collectively ðŸ‡²ðŸ‡¾. https://t.co/x8ADuYEJDT",Positive
1.38719E+18,"#LargestVaccineDrive #Unite2FightCorona 

Till now, 12,13,61,009 people in India have received at least one dose of COVID-19 vaccine. https://t.co/syIPbZZTmK https://t.co/8XV9UUKVMC",Neutral
1.38719E+18,"With one billion people, only about five million in Africa have received the Covid vaccine. Why? As @katarinah told me, itâ€™s complicated. Read her story with @SguazzinAntony linked below. https://t.co/ACZac3RTub",Neutral
1.38719E+18,"Me: gets covid vaccine 
Me: gets covid",Neutral
1.38719E+18,@sommerfeld_paul I had moderna too,Neutral
1.38719E+18,"@crunchbruh I got moderna #1 on Friday, not much happened.

Sore arm Fri/Sat
Sluggish Sat
100% fine on Sun
Ever-so-slight burning lung sensation Mon
100% fine today aside from the teenager-induced headache.

I know that's not what you asked but you love me anyways ðŸ˜‚ðŸ¤—",Positive
1.38719E+18,@RealRodParsley Pastor Rod Please pray for me I had my Covid vaccine since April 12 and Iâ€™m not feeling well the muscles in the arm is hurting on and off and I having a neck pain to thank you,Negative
1.38719E+18,I'm a happy camper. The pharmacy had a no show for the covid vaccine  and called to see if I wanted mine a day early. I have now had my first shot.ðŸ™‚,Positive
1.38719E+18,"GOP Doctors In Congress Release Surprisingly Great COVID-19 Vaccine Ad
https://t.co/bsVodZ6wTH",Neutral
1.38719E+18,"Got my first Moderna shot almost 4 hours ago, starting to feel some discomfort in that arm.",Negative
1.38719E+18,@BaddieStreams Covid is gonna need a Baddie vaccine.,Negative
1.38719E+18,"Covid-19: One in four suffer mild side effects from AstraZeneca and Pfizer vaccines, studyÂ shows https://t.co/qDToanB38h",Negative
1.38719E+18,"One dose of vaccine slashes risk of spreading Covid by up to HALF, major study revealsÂ  https://t.co/4R8GuICUKy",Positive
1.38719E+18,Truth in this letter! â¦@JoeBidenâ© â¦@KamalaHarrisâ© â¦@NYGovCuomoâ© â¦@NYCMayorâ© â¦@BillGatesâ© #Fauci â¦@ritamollerpalmaâ© â¦@delbigtreeâ© â¦@RobertKennedyJrâ©  https://t.co/hEPhHBCtY5,Irrelevant
1.38719E+18,"COVID Is Going Away, and Itâ€™s Making Some Trump Fans Crazy https://t.co/rTONPJcbrx via @intelligencer",Irrelevant
1.38719E+18,Can you drink alcohol after a Covid-19Â vaccine? https://t.co/XfBHAJvFEi,Neutral
1.38719E+18,@MarisaKabas @conz Had my second dose Moderna last week and have had no side effects. Was expecting the worst.,Positive
1.38719E+18,BREAKING NEWS. TrinBell COVID vaccine pop up battles cannabis infused kombucha pop up. Click the bait button to see who prevailed,Irrelevant
1.38719E+18,"@MoHFW_INDIA @PMCPune @PMOIndia @PMCHealthDept @mohol_murlidhar hi,
I am unable to do registration on Cowin app for COVID vaccine ,for my wife who is 37 yr ,as per guidelines above 18 yr registration supposed to be started from 28-4-21",Neutral
1.38719E+18,COVID-19: Shortage of vaccines for 40-to-60-year-olds in B.C. as AstraZeneca shots snapped up https://t.co/JhGk2FOxB4,Neutral
1.38719E+18,that 2nd moderna shot didnâ€™t even hurt when they stuck it in my ass idk what yâ€™all talking about lol,Positive
1.38719E+18,"@GavinNewsom @American4Love where can a person get tested for antibodies?  a serum test for those of us who believe we had covid in early 2019???  this science is incredibly important, to assess how getting a vaccine when one already has some natural antibodies from fighting covid affects immunity",Irrelevant
